code4Digits,code6Digits,code8Digits,descriptionBa,descriptionEn,descriptionDe,descriptionHr,descriptionSr,chapter,heading,dutyRate,vatRate,excise,materialComposition,processingMethod,endUse,isActive
7209,7209.17,7209.17.10,– – – elektrolimovi,– – – electroplates,– – – galvanische Platten,– – – elektrolimovi,– – – elektrolimovi,72,7209,5,17%,,,,,true
7209,7209.17,7209.17.90,– – – ostali,– – – others,– – – andere,– – – ostali,– – – ostali,72,7209,5,17%,,,,,true
7209,7209.18,7209.18.10,– – – elektrolimovi,– – – electroplates,– – – galvanische Platten,– – – elektrolimovi,– – – elektrolimovi,72,7209,5,17%,,,,,true
7209,7209.18,7209.18.91,"– – – – debljine 0,35 mm ili veće, ali manje od 0,5 mm",– – – – of a thickness of 0.35 mm or more but less than 0.5 mm,"– – – – mit einer Dicke von 0,35 mm oder mehr, aber weniger als 0,5 mm","– – – – debljine 0,35 mm ili veće, ali manje od 0,5 mm","– – – – debljine 0,35 mm ili veće, ali manje od 0,5 mm",72,7209,–,17%,,,,,true
7209,7209.18,7209.18.99,"– – – – debljine manje od 0,35 mm",– – – – with a thickness of less than 0.35 mm,"– – – – mit einer Dicke von weniger als 0,35 mm","– – – – debljine manje od 0,35 mm","– – – – debljine manje od 0,35 mm",72,7209,–,17%,,,,,true
7209,7209.25,7209.25.00,– – debljine 3 mm ili veće,– – with a thickness of 3 mm or more,– – mit einer Dicke von 3 mm oder mehr,– – debljine 3 mm ili veće,– – debljine 3 mm ili veće,72,7209,–,17%,,,,,true
7209,7209.26,7209.26.10,– – – elektrolimovi,– – – electroplates,– – – galvanische Platten,– – – elektrolimovi,– – – elektrolimovi,72,7209,–,17%,,,,,true
7209,7209.26,7209.26.90,– – – ostali,– – – others,– – – andere,– – – ostali,– – – ostali,72,7209,–,17%,,,,,true
7209,7209.27,7209.27.10,– – – elektrolimovi,– – – electroplates,– – – galvanische Platten,– – – elektrolimovi,– – – elektrolimovi,72,7209,–,17%,,,,,true
7209,7209.27,7209.27.90,– – – ostali,– – – others,– – – andere,– – – ostali,– – – ostali,72,7209,–,17%,,,,,true
7209,7209.28,7209.28.10,– – – elektrolimovi,– – – electroplates,– – – galvanische Platten,– – – elektrolimovi,– – – elektrolimovi,72,7209,–,17%,,,,,true
7209,7209.28,7209.28.90,– – – ostali,– – – others,– – – andere,– – – ostali,– – – ostali,72,7209,–,17%,,,,,true
7209,7209.90,7209.90.20,– – perforirani,– – perforated,– – perforiert,– – perforirani,– – perforirani,72,7209,–,17%,,,,,true
7209,7209.90,7209.90.80,– – ostali,– – others,– – andere,– – ostali,– – ostali,72,7209,–,17%,,,,,true
7210,7210.11,7210.11.00,"– – debljine 0,5 mm ili veće",– – with a thickness of 0.5 mm or more,"– – mit einer Dicke von 0,5 mm oder mehr","– – debljine 0,5 mm ili veće","– – debljine 0,5 mm ili veće",72,7210,–,17%,,,,,true
7210,7210.12,7210.12.20,– – – pokalajisani (bijeli) lim,– – – tinned (white) sheet metal,– – – verzinntes (weißes) Blech,– – – pokalajisani (bijeli) lim,– – – pokalajisani (bijeli) lim,72,7210,–,17%,,,,,true
7210,7210.12,7210.12.80,– – – ostali,– – – others,– – – andere,– – – ostali,– – – ostali,72,7210,–,17%,,,,,true
7210,7210.20,7210.20.00,"– prevučeni olovom, uključujući i mat lim","– coated with lead, including matte sheet","– mit Blei beschichtet, einschließlich Mattfolie","– prevučeni olovom, uključujući i mat lim","– prevučeni olovom, uključujući i mat lim",72,7210,–,17%,,,,,true
7210,7210.30,7210.30.00,– elektrolitski prevučeni cinkom,– electrolytically coated with zinc,– elektrolytisch mit Zink beschichtet,– elektrolitski prevučeni cinkom,– elektrolitski prevučeni cinkom,72,7210,–,17%,,,,,true
7210,7210.41,7210.41.00,– – valoviti,– – wavy,– – wellig,– – valoviti,– – valoviti,72,7210,–,17%,,,,,true
7210,7210.49,7210.49.00,– – ostali,– – others,– – andere,– – ostali,– – ostali,72,7210,–,17%,,,,,true
7210,7210.50,7210.50.00,– prevučeni oksidima hroma ili hromom i oksidima,– coated with chromium oxides or chromium and oxides,– beschichtet mit Chromoxiden oder Chrom und Oxiden,– prevučeni oksidima hroma ili hromom i oksidima,– prevučeni oksidima hroma ili hromom i oksidima,72,7210,–,17%,,,,,true
7210,7210.61,7210.61.00,– – prevučeni legurama aluminija i cinka,– – coated with aluminum and zinc alloys,– – beschichtet mit Aluminium- und Zinklegierungen,– – prevučeni legurama aluminija i cinka,– – prevučeni legurama aluminija i cinka,72,7210,–,17%,,,,,true
7210,7210.69,7210.69.00,– – ostali,– – others,– – andere,– – ostali,– – ostali,72,7210,–,17%,,,,,true
7210,7210.70,7210.70.10,– –  pokalajisani (bijeli) lim i proizvodi prevučeni,– – tinned (white) sheet metal and coated products,– – verzinntes (weißes) Blech und beschichtete Produkte,– –  pokalajisani (bijeli) lim i proizvodi prevučeni,– –  pokalajisani (bijeli) lim i proizvodi prevučeni,72,7210,–,17%,,,,,true
7210,7210.70,7210.70.80,– – ostali,– – others,– – andere,– – ostali,– – ostali,72,7210,–,17%,,,,,true
7210,7210.90,7210.90.30,– – platirani,– – plated,– – verzinkt,– – platirani,– – platirani,72,7210,–,17%,,,,,true
7210,7210.90,7210.90.40,– – prevučeni kalajem i štampani,– – tin-plated and printed,– – verzinnt und bedruckt,– – prevučeni kalajem i štampani,– – prevučeni kalajem i štampani,72,7210,–,17%,,,,,true
7210,7210.90,7210.90.80,– – ostali,– – others,– – andere,– – ostali,– – ostali,72,7210,–,17%,,,,,true
7211,7211.13,7211.13.00,– – sa četiri valjane površine ili valjani u,– – with four rolled surfaces or rolled in,– – mit vier gewalzten Oberflächen oder gewalzt in,– – sa četiri valjane površine ili valjani u,– – sa četiri valjane površine ili valjani u,72,7211,–,17%,,,,,true
7211,7211.14,7211.14.00,"– – ostali, debljine 4,75 mm i veće","– – others, 4.75 mm thick and larger","– – andere, 4,75 mm dick und größer","– – ostali, debljine 4,75 mm i veće","– – ostali, debljine 4,75 mm i veće",72,7211,–,17%,,,,,true
7211,7211.19,7211.19.00,– – ostali,– – others,– – andere,– – ostali,– – ostali,72,7211,–,17%,,,,,true
7211,7211.23,7211.23.20,– – – elektrotrake,– – – electrical tapes,– – – Isolierbänder,– – – elektrotrake,– – – elektrotrake,72,7211,–,17%,,,,,true
7211,7211.23,7211.23.30,"– – – – debljine od 0,35 mm ili veće",– – – – of a thickness of 0.35 mm or more,"– – – – mit einer Dicke von 0,35 mm oder mehr","– – – – debljine od 0,35 mm ili veće","– – – – debljine od 0,35 mm ili veće",72,7211,–,17%,,,,,true
7211,7211.23,7211.23.80,"– – – – debljine manje od 0,35 mm",– – – – with a thickness of less than 0.35 mm,"– – – – mit einer Dicke von weniger als 0,35 mm","– – – – debljine manje od 0,35 mm","– – – – debljine manje od 0,35 mm",72,7211,–,17%,,,,,true
7211,7211.29,7211.29.00,– – ostali,– – others,– – andere,– – ostali,– – ostali,72,7211,–,17%,,,,,true
7211,7211.90,7211.90.20,– – perforirani,– – perforated,– – perforiert,– – perforirani,– – perforirani,72,7211,–,17%,,,,,true
7211,7211.90,7211.90.80,– – ostali,– – others,– – andere,– – ostali,– – ostali,72,7211,–,17%,,,,,true
7212,7212.10,7212.10.10,– – pokalajisani (bijeli) lim i trake samo površinski,– – Tinned (white) sheets and strips only surface,"– – Nur verzinnte (weiße) Bleche und Streifen, Oberfläche",– – pokalajisani (bijeli) lim i trake samo površinski,– – pokalajisani (bijeli) lim i trake samo površinski,72,7212,–,17%,,,,,true
7212,7212.10,7212.10.90,– – ostali,– – others,– – andere,– – ostali,– – ostali,72,7212,–,17%,,,,,true
7212,7212.20,7212.20.00,– elektrolitski prevučeni cinkom,– electrolytically coated with zinc,– elektrolytisch mit Zink beschichtet,– elektrolitski prevučeni cinkom,– elektrolitski prevučeni cinkom,72,7212,–,17%,,,,,true
7212,7212.30,7212.30.00,– prevučeni cinkom na drugi način,– coated with zinc in another way,– auf andere Weise mit Zink beschichtet,– prevučeni cinkom na drugi način,– prevučeni cinkom na drugi način,72,7212,–,17%,,,,,true
7212,7212.40,7212.40.20,"– – pokalajisani (bijeli) lim i trake, samo lakirani;","– – tinned (white) sheet and strip, only varnished;","– – verzinntes (weißes) Blech und Streifen, nur lackiert;","– – pokalajisani (bijeli) lim i trake, samo lakirani;","– – pokalajisani (bijeli) lim i trake, samo lakirani;",72,7212,–,17%,,,,,true
7212,7212.40,7212.40.80,– – ostali,– – others,– – andere,– – ostali,– – ostali,72,7212,–,17%,,,,,true
7212,7212.50,7212.50.20,– – prevučeni oksidima hroma ili hromom i oksidima,– – coated with chromium oxides or chromium and oxides,– – beschichtet mit Chromoxiden oder Chrom und Oxiden,– – prevučeni oksidima hroma ili hromom i oksidima,– – prevučeni oksidima hroma ili hromom i oksidima,72,7212,–,17%,,,,,true
7212,7212.50,7212.50.30,– – hromirani (prevučeni hromom) ili prevučeni niklom,– – chrome-plated (chromium-plated) or nickel-plated,– – verchromt oder vernickelt,– – hromirani (prevučeni hromom) ili prevučeni niklom,– – hromirani (prevučeni hromom) ili prevučeni niklom,72,7212,5,17%,,,,,true
7212,7212.50,7212.50.40,– – pobakreni (prevučeni bakrom),– – copper-plated (copper-plated),– – verkupfert (kupferplattiert),– – pobakreni (prevučeni bakrom),– – pobakreni (prevučeni bakrom),72,7212,5,17%,,,,,true
7212,7212.50,7212.50.61,– – – prevučeni legurama aluminija i cinka,– – – coated with aluminum and zinc alloys,– – – beschichtet mit Aluminium- und Zinklegierungen,– – – prevučeni legurama aluminija i cinka,– – – prevučeni legurama aluminija i cinka,72,7212,5,17%,,,,,true
7212,7212.50,7212.50.69,– – – ostali,– – – others,– – – andere,– – – ostali,– – – ostali,72,7212,5,17%,,,,,true
7212,7212.50,7212.50.90,– – ostali,– – others,– – andere,– – ostali,– – ostali,72,7212,5,17%,,,,,true
7212,7212.60,7212.60.00,– platirani,– plated,– verzinkt,– platirani,– platirani,72,7212,5,17%,,,,,true
7213,7213.10,7213.10.00,"– sa udubljenjima, rebrima, žljebovima ili drugim","– with recesses, ribs, grooves or others","– mit Vertiefungen, Rippen, Rillen oder anderen","– sa udubljenjima, rebrima, žljebovima ili drugim","– sa udubljenjima, rebrima, žljebovima ili drugim",72,7213,5,17%,,,,,true
7213,7213.20,7213.20.00,– ostala od čelika za automate,– others made of steel for automatic machines,– andere aus Stahl für automatische Maschinen,– ostala od čelika za automate,– ostala od čelika za automate,72,7213,5,17%,,,,,true
7213,7213.91,7213.91.10,– – – vrsta koje se koriste za armiranje betona,– – – of the kind used for concrete reinforcement,"– – – der Art, die für Betonbewehrung verwendet wird",– – – vrsta koje se koriste za armiranje betona,– – – vrsta koje se koriste za armiranje betona,72,7213,5,17%,,,,,true
7213,7213.91,7213.91.20,– – – vrsta koje se koriste za žice za armiranje,– – – types used for reinforcing wires,"– – – Arten, die für Bewehrungsdrähte verwendet werden",– – – vrsta koje se koriste za žice za armiranje,– – – vrsta koje se koriste za žice za armiranje,72,7213,5,17%,,,,,true
7213,7213.91,7213.91.41,"– – – – sa masenim udjelom ugljika od 0,06% ili",– – – – with a mass fraction of carbon of 0.06% or,"– – – – mit einem Massenanteil an Kohlenstoff von 0,06 % oder","– – – – sa masenim udjelom ugljika od 0,06% ili","– – – – sa masenim udjelom ugljika od 0,06% ili",72,7213,5,17%,,,,,true
7213,7213.91,7213.91.49,"– – – – sa masenim udjelom ugljika većim od 0,06%,","– – – – with a mass fraction of carbon greater than 0.06%,","– – – – mit einem Massenanteil an Kohlenstoff von mehr als 0,06%,","– – – – sa masenim udjelom ugljika većim od 0,06%,","– – – – sa masenim udjelom ugljika većim od 0,06%,",72,7213,5,17%,,,,,true
7213,7213.91,7213.91.70,"– – – – sa masenim udjelom ugljika od 0,25% ili",– – – – with a mass fraction of carbon of 0.25% or,"– – – – mit einem Massenanteil an Kohlenstoff von 0,25 % oder","– – – – sa masenim udjelom ugljika od 0,25% ili","– – – – sa masenim udjelom ugljika od 0,25% ili",72,7213,5,17%,,,,,true
7213,7213.91,7213.91.90,"– – – – sa masenim udjelom ugljika većim od 0,75%",– – – – with a mass fraction of carbon greater than 0.75%,"– – – – mit einem Massenanteil an Kohlenstoff von mehr als 0,75 %","– – – – sa masenim udjelom ugljika većim od 0,75%","– – – – sa masenim udjelom ugljika većim od 0,75%",72,7213,5,17%,,,,,true
7213,7213.99,7213.99.10,"– – – sa masenim udjelom ugljika manjim od 0,25%",– – – with a carbon content by mass of less than 0.25%,"– – – mit einem Kohlenstoffgehalt von weniger als 0,25 Masseprozent","– – – sa masenim udjelom ugljika manjim od 0,25%","– – – sa masenim udjelom ugljika manjim od 0,25%",72,7213,0,17%,,,,,true
7213,7213.99,7213.99.90,"– – – sa masenim udjelom ugljika od 0,25% ili većim",– – – with a carbon content by mass of 0.25% or more,"– – – mit einem Kohlenstoffgehalt von 0,25 Masseprozent oder mehr","– – – sa masenim udjelom ugljika od 0,25% ili većim","– – – sa masenim udjelom ugljika od 0,25% ili većim",72,7213,0,17%,,,,,true
7214,7214.10,7214.10.00,– kovane,– forged,– geschmiedet,– kovane,– kovane,72,7214,10,17%,,,,,true
7214,7214.20,7214.20.00,"– sa udubljenjima, rebrima, žljebovima ili drugim","– with recesses, ribs, grooves or others","– mit Vertiefungen, Rippen, Rillen oder anderen","– sa udubljenjima, rebrima, žljebovima ili drugim","– sa udubljenjima, rebrima, žljebovima ili drugim",72,7214,10,17%,,,,,true
7214,7214.30,7214.30.00,– ostale od čelika za automate,- others made of steel for automatic machines,- andere aus Stahl für automatische Maschinen,– ostale od čelika za automate,– ostale od čelika za automate,72,7214,10,17%,,,,,true
7214,7214.91,7214.91.10,"– – – sa masenim udjelom ugljika manjim od 0,25%",– – – with a carbon content by mass of less than 0.25%,"– – – mit einem Kohlenstoffgehalt von weniger als 0,25 Masseprozent","– – – sa masenim udjelom ugljika manjim od 0,25%","– – – sa masenim udjelom ugljika manjim od 0,25%",72,7214,5,17%,,,,,true
7214,7214.91,7214.91.90,"– – – sa masenim udjelom ugljika od 0,25% ili većim",– – – with a carbon content by mass of 0.25% or more,"– – – mit einem Kohlenstoffgehalt von 0,25 Masseprozent oder mehr","– – – sa masenim udjelom ugljika od 0,25% ili većim","– – – sa masenim udjelom ugljika od 0,25% ili većim",72,7214,10,17%,,,,,true
7214,7214.99,7214.99.10,– – – – vrsta koje se koriste za armiranje betona,– – – – types used for concrete reinforcement,"– – – – Arten, die für die Betonbewehrung verwendet werden",– – – – vrsta koje se koriste za armiranje betona,– – – – vrsta koje se koriste za armiranje betona,72,7214,–,17%,,,,,true
7214,7214.99,7214.99.31,– – – – – 80 mm ili većeg,– – – – – 80 mm or larger,– – – – – 80 mm oder größer,– – – – – 80 mm ili većeg,– – – – – 80 mm ili većeg,72,7214,–,17%,,,,,true
7214,7214.99,7214.99.39,– – – – – manjeg od 80 mm,– – – – – of less than 80 mm,– – – – – von weniger als 80 mm,– – – – – manjeg od 80 mm,– – – – – manjeg od 80 mm,72,7214,–,17%,,,,,true
7214,7214.99,7214.99.50,– – – – ostale,– – – – other,- - - - andere,– – – – ostale,– – – – ostale,72,7214,–,17%,,,,,true
7214,7214.99,7214.99.71,– – – – – 80 mm ili većeg,– – – – – 80 mm or larger,– – – – – 80 mm oder größer,– – – – – 80 mm ili većeg,– – – – – 80 mm ili većeg,72,7214,–,17%,,,,,true
7214,7214.99,7214.99.79,– – – – – manjeg od 80 mm,– – – – – of less than 80 mm,– – – – – von weniger als 80 mm,– – – – – manjeg od 80 mm,– – – – – manjeg od 80 mm,72,7214,–,17%,,,,,true
7214,7214.99,7214.99.95,– – – – ostale,– – – – other,- - - - andere,– – – – ostale,– – – – ostale,72,7214,–,17%,,,,,true
7215,7215.10,7215.10.00,– od čelika za automate koje su samo hladno,– made of steel for machines that are only cold,"– aus Stahl für Maschinen, die nur kalt",– od čelika za automate koje su samo hladno,– od čelika za automate koje su samo hladno,72,7215,–,17%,,,,,true
7215,7215.50,7215.50.11,– – – pravougaonog (ali ne i kvadratnog) poprečnog,– – – rectangular (but not square) cross-section,– – – rechteckiger (aber nicht quadratischer) Querschnitt,– – – pravougaonog (ali ne i kvadratnog) poprečnog,– – – pravougaonog (ali ne i kvadratnog) poprečnog,72,7215,–,17%,,,,,true
7215,7215.50,7215.50.19,– – – ostale,– – – other,- - - andere,– – – ostale,– – – ostale,72,7215,–,17%,,,,,true
7215,7215.50,7215.50.80,"– – sa masenim udjelom ugljika od 0,25% ili većim",– – with a carbon content by mass of 0.25% or more,"– – mit einem Kohlenstoffgehalt von 0,25 Masseprozent oder mehr","– – sa masenim udjelom ugljika od 0,25% ili većim","– – sa masenim udjelom ugljika od 0,25% ili većim",72,7215,–,17%,,,,,true
7215,7215.90,7215.90.00,– ostale,– others,– andere,– ostale,– ostale,72,7215,–,17%,,,,,true
7216,7216.10,7216.10.00,"– U, I ili H profili koji su samo toplo valjani, toplo","– U, I or H profiles that are only hot rolled, hot","– U-, I- oder H-Profile, die nur warmgewalzt sind, heiß","– U, I ili H profili koji su samo toplo valjani, toplo","– U, I ili H profili koji su samo toplo valjani, toplo",72,7216,–,17%,,,,,true
7216,7216.21,7216.21.00,– – L profili,– – L-profiles,– – L-Profile,– – L profili,– – L profili,72,7216,–,17%,,,,,true
7216,7216.22,7216.22.00,– – T profili,– – T-profiles,– – T-Profile,– – T profili,– – T profili,72,7216,–,17%,,,,,true
7216,7216.31,7216.31.10,"– – – visine 80 mm ili veće, ali ne veće od 220 mm","– – – 80 mm or more in height, but not more than 220 mm","– – – 80 mm oder mehr hoch, aber nicht mehr als 220 mm","– – – visine 80 mm ili veće, ali ne veće od 220 mm","– – – visine 80 mm ili veće, ali ne veće od 220 mm",72,7216,–,17%,,,,,true
7216,7216.31,7216.31.90,– – – visine veće od 220 mm,– – – height greater than 220 mm,– – – Höhe größer als 220 mm,– – – visine veće od 220 mm,– – – visine veće od 220 mm,72,7216,–,17%,,,,,true
7216,7216.32,7216.32.11,– – – – sa paralelnim stranicama stopa,– – – – with parallel sides of feet,– – – – mit parallelen Fußseiten,– – – – sa paralelnim stranicama stopa,– – – – sa paralelnim stranicama stopa,72,7216,–,17%,,,,,true
7216,7216.32,7216.32.19,– – – – ostali,– – – – others,– – – – andere,– – – – ostali,– – – – ostali,72,7216,–,17%,,,,,true
7216,7216.32,7216.32.91,– – – – sa paralelnim stranicama stopa,– – – – with parallel sides of feet,– – – – mit parallelen Fußseiten,– – – – sa paralelnim stranicama stopa,– – – – sa paralelnim stranicama stopa,72,7216,–,17%,,,,,true
7216,7216.32,7216.32.99,– – – – ostali,– – – – others,– – – – andere,– – – – ostali,– – – – ostali,72,7216,–,17%,,,,,true
7216,7216.33,7216.33.10,"– – – visine 80 mm ili veće, ali ne veće od 180 mm","– – – 80 mm or more in height, but not more than 180 mm","– – – 80 mm oder mehr hoch, aber nicht mehr als 180 mm","– – – visine 80 mm ili veće, ali ne veće od 180 mm","– – – visine 80 mm ili veće, ali ne veće od 180 mm",72,7216,–,17%,,,,,true
7216,7216.33,7216.33.90,– – – visine veće od 180 mm,– – – height greater than 180 mm,– – – Höhe größer als 180 mm,– – – visine veće od 180 mm,– – – visine veće od 180 mm,72,7216,–,17%,,,,,true
7216,7216.40,7216.40.10,– – L profili,– – L-profiles,– – L-Profile,– – L profili,– – L profili,72,7216,–,17%,,,,,true
7216,7216.40,7216.40.90,– – T profili,– – T-profiles,– – T-Profile,– – T profili,– – T profili,72,7216,–,17%,,,,,true
7216,7216.50,7216.50.10,– – poprečnog presjeka koji stane u kvadrat stranice,– – of a cross-section that fits into a square page,"– – eines Querschnitts, der in eine quadratische Seite passt",– – poprečnog presjeka koji stane u kvadrat stranice,– – poprečnog presjeka koji stane u kvadrat stranice,72,7216,–,17%,,,,,true
7216,7216.50,7216.50.91,– – – holand profili (HP) (bulb pljosnati čelici),– – – holland profiles (HP) (bulb flat steels),– – – Holland Profile (HP) (Wulstflachstahl),– – – holand profili (HP) (bulb pljosnati čelici),– – – holand profili (HP) (bulb pljosnati čelici),72,7216,–,17%,,,,,true
7216,7216.50,7216.50.99,– – – ostali,– – – others,– – – andere,– – – ostali,– – – ostali,72,7216,–,17%,,,,,true
7216,7216.61,7216.61.10,"– – – C, L, U, Z, omega i otvoreni profili (profili sa","– – – C, L, U, Z, omega and open profiles (profiles with","– – – C-, L-, U-, Z-, Omega- und offene Profile (Profile mit","– – – C, L, U, Z, omega i otvoreni profili (profili sa","– – – C, L, U, Z, omega i otvoreni profili (profili sa",72,7216,–,17%,,,,,true
7216,7216.61,7216.61.90,– – – ostali,– – – others,– – – andere,– – – ostali,– – – ostali,72,7216,–,17%,,,,,true
7216,7216.69,7216.69.00,– – ostali,– – others,– – andere,– – ostali,– – ostali,72,7216,–,17%,,,,,true
7216,7216.91,7216.91.10,– – – profilirani (rebrasti) limovi,– – – profiled (ribbed) sheets,– – – profilierte (gerippte) Bleche,– – – profilirani (rebrasti) limovi,– – – profilirani (rebrasti) limovi,72,7216,–,17%,,,,,true
7216,7216.91,7216.91.80,– – – ostali,– – – others,– – – andere,– – – ostali,– – – ostali,72,7216,–,17%,,,,,true
7216,7216.99,7216.99.00,– – ostali,– – others,– – andere,– – ostali,– – ostali,72,7216,–,17%,,,,,true
7217,7217.10,7217.10.10,– – – najveće dimenzije poprečnog presjeka manje od,– – – largest cross-sectional dimensions less than,– – – größte Querschnittsabmessungen kleiner als,– – – najveće dimenzije poprečnog presjeka manje od,– – – najveće dimenzije poprečnog presjeka manje od,72,7217,–,17%,,,,,true
7217,7217.10,7217.10.31,"– – – – sa udubljenjima, rebrima, žljebovima ili drugim","– – – – with depressions, ribs, grooves or other","– – – – mit Vertiefungen, Rippen, Rillen oder anderen","– – – – sa udubljenjima, rebrima, žljebovima ili drugim","– – – – sa udubljenjima, rebrima, žljebovima ili drugim",72,7217,–,17%,,,,,true
7217,7217.10,7217.10.39,– – – – ostala,– – – – other,- - - - andere,– – – – ostala,– – – – ostala,72,7217,–,17%,,,,,true
7217,7217.10,7217.10.50,"– – sa masenim udjelom ugljika od 0,25% ili većim, ali","– – with a carbon content by mass of 0.25% or more, but","– – mit einem Kohlenstoffgehalt von 0,25 Masseprozent oder mehr, aber","– – sa masenim udjelom ugljika od 0,25% ili većim, ali","– – sa masenim udjelom ugljika od 0,25% ili većim, ali",72,7217,–,17%,,,,,true
7217,7217.10,7217.10.90,"– – sa masenim udjelom ugljika od 0,6% ili većim",– – with a carbon content by mass of 0.6% or more,"– – mit einem Kohlenstoffgehalt von 0,6 Masseprozent oder mehr","– – sa masenim udjelom ugljika od 0,6% ili većim","– – sa masenim udjelom ugljika od 0,6% ili većim",72,7217,–,17%,,,,,true
7217,7217.20,7217.20.10,– – – najveće dimenzije poprečnog presjeka manje od,– – – largest cross-sectional dimensions less than,– – – größte Querschnittsabmessungen kleiner als,– – – najveće dimenzije poprečnog presjeka manje od,– – – najveće dimenzije poprečnog presjeka manje od,72,7217,–,17%,,,,,true
7217,7217.20,7217.20.30,"– – – najveće dimenzije poprečnog presjeka od 0,8",– – – largest cross-sectional dimensions of 0.8,"– – – größte Querschnittsabmessungen von 0,8","– – – najveće dimenzije poprečnog presjeka od 0,8","– – – najveće dimenzije poprečnog presjeka od 0,8",72,7217,–,17%,,,,,true
7217,7217.20,7217.20.50,"– – sa masenim udjelom ugljika od 0,25% ili većim, ali","– – with a carbon content by mass of 0.25% or more, but","– – mit einem Kohlenstoffgehalt von 0,25 Masseprozent oder mehr, aber","– – sa masenim udjelom ugljika od 0,25% ili većim, ali","– – sa masenim udjelom ugljika od 0,25% ili većim, ali",72,7217,–,17%,,,,,true
7217,7217.20,7217.20.90,"– – sa masenim udjelom ugljika od 0,6% ili većim",– – with a carbon content by mass of 0.6% or more,"– – mit einem Kohlenstoffgehalt von 0,6 Masseprozent oder mehr","– – sa masenim udjelom ugljika od 0,6% ili većim","– – sa masenim udjelom ugljika od 0,6% ili većim",72,7217,–,17%,,,,,true
7217,7217.30,7217.30.41,– – – pobakrena (prevučena bakrom),– – – copper-plated (copper-plated),– – – verkupfert (kupferplattiert),– – – pobakrena (prevučena bakrom),– – – pobakrena (prevučena bakrom),72,7217,–,17%,,,,,true
7217,7217.30,7217.30.49,– – – ostala,– – – other,- - - andere,– – – ostala,– – – ostala,72,7217,–,17%,,,,,true
7217,7217.30,7217.30.50,"– – sa masenim udjelom ugljika od 0,25% ili većim, ali","– – with a carbon content by mass of 0.25% or more, but","– – mit einem Kohlenstoffgehalt von 0,25 Masseprozent oder mehr, aber","– – sa masenim udjelom ugljika od 0,25% ili većim, ali","– – sa masenim udjelom ugljika od 0,25% ili većim, ali",72,7217,–,17%,,,,,true
7217,7217.30,7217.30.90,"– – sa masenim udjelom ugljika od 0,6% ili većim",– – with a carbon content by mass of 0.6% or more,"– – mit einem Kohlenstoffgehalt von 0,6 Masseprozent oder mehr","– – sa masenim udjelom ugljika od 0,6% ili većim","– – sa masenim udjelom ugljika od 0,6% ili većim",72,7217,–,17%,,,,,true
7217,7217.90,7217.90.20,"– – sa masenim udjelom ugljika manjim od 0,25%",– – with a carbon content by mass of less than 0.25%,"– – mit einem Kohlenstoffgehalt von weniger als 0,25 Masseprozent","– – sa masenim udjelom ugljika manjim od 0,25%","– – sa masenim udjelom ugljika manjim od 0,25%",72,7217,–,17%,,,,,true
7217,7217.90,7217.90.50,"– – sa masenim udjelom ugljika od 0,25% ili većim, ali","– – with a carbon content by mass of 0.25% or more, but","– – mit einem Kohlenstoffgehalt von 0,25 Masseprozent oder mehr, aber","– – sa masenim udjelom ugljika od 0,25% ili većim, ali","– – sa masenim udjelom ugljika od 0,25% ili većim, ali",72,7217,–,17%,,,,,true
7217,7217.90,7217.90.90,"– – sa masenim udjelom ugljika od 0,6% ili većim",– – with a carbon content by mass of 0.6% or more,"– – mit einem Kohlenstoffgehalt von 0,6 Masseprozent oder mehr","– – sa masenim udjelom ugljika od 0,6% ili većim","– – sa masenim udjelom ugljika od 0,6% ili većim",72,7217,–,17%,,,,,true
7218,7218.10,7218.10.00,– ingoti i drugi primarni oblici,– ingots and other primary forms,– Barren und andere Primärformen,– ingoti i drugi primarni oblici,– ingoti i drugi primarni oblici,72,7218,–,17%,,,,,true
7218,7218.91,7218.91.10,"– – – sa masenim udjelom nikla od 2,5% ili većim",– – – with a nickel content by mass of 2.5% or more,"– – – mit einem Nickelgehalt von 2,5 Masseprozent oder mehr","– – – sa masenim udjelom nikla od 2,5% ili većim","– – – sa masenim udjelom nikla od 2,5% ili većim",72,7218,–,17%,,,,,true
7218,7218.91,7218.91.80,"– – – sa masenim udjelom nikla manjim od 2,5%",– – – with a mass fraction of nickel of less than 2.5%,"– – – mit einem Massenanteil an Nickel von weniger als 2,5 %","– – – sa masenim udjelom nikla manjim od 2,5%","– – – sa masenim udjelom nikla manjim od 2,5%",72,7218,–,17%,,,,,true
7218,7218.99,7218.99.11,– – – – toplo predvaljani ili bezdano (kontinuirano),– – – – hot pre-rolled or bottomless (continuous),– – – – heiß vorgerollt oder bodenlos (kontinuierlich),– – – – toplo predvaljani ili bezdano (kontinuirano),– – – – toplo predvaljani ili bezdano (kontinuirano),72,7218,–,17%,,,,,true
7218,7218.99,7218.99.19,– – – – pretkovani,– – – – forged,– – – – geschmiedet,– – – – pretkovani,– – – – pretkovani,72,7218,–,17%,,,,,true
7218,7218.99,7218.99.20,– – – – toplo predvaljani ili bezdano (kontinuirano),– – – – hot pre-rolled or bottomless (continuous),– – – – heiß vorgerollt oder bodenlos (kontinuierlich),– – – – toplo predvaljani ili bezdano (kontinuirano),– – – – toplo predvaljani ili bezdano (kontinuirano),72,7218,–,17%,,,,,true
